xm13,xm16,xm15,xm14,xm12,xm10,xm9,xm17,xm11,fitness,gain_dc,phase_margin,gain_margin,gain_bandwidth,temper,alter#
0.35933464063940335,0.5710635056066458,1,0.3581152707349453,0.4004393707841333,1,0.3445578262195629,0.9585877048596778,3,0.2818956286591879,0.5879262371707643,4,0.4115022830185774,1.0120841190850423,4,0.41254302697655343,0.42586039928527974,1,0.2697153799085922,1.0117463382218363,4,0.2184273672817627,0.40137470286893195,2,0.4810033312039276,0.9901710566737993,4,1.009240177777778,30.9664,74.8112,-24.3943,231200000.0,25.0,1.0
0.48491564805985826,0.8684835687281525,4,0.4759551815850852,0.6747837355995925,4,0.46817384930367906,0.8260929792129685,3,0.4253911411959565,0.4563325189139641,2,0.36967439031493454,0.3419817855499995,1,0.2574344803998273,0.9301934204895259,3,0.3095358619562842,0.3035828080727895,2,0.30212093125735573,0.5670319052653103,2,0.22177428010908795,1.0265303558546253,1,2.4526666666666666,53.6192,54.3046,-26.2144,203700000.0,25.0,1.0
0.43090165941079095,0.41969384825112344,1,0.36111999241152126,0.7956169480925772,1,0.2935877668538728,0.4268625016344647,2,0.288708840529489,0.8304873226636988,2,0.26538138708134373,0.6781859244745441,2,0.3771299772874873,0.810434545469491,3,0.36913254049473,0.37127665294559387,1,0.38714986271463636,0.3169339888299496,4,0.21207482131377137,1.0329501425780951,4,0.9486142222222222,33.3995,61.8609,-28.1979,186400000.0,25.0,1.0
0.4946949048384132,0.8660575274882449,1,0.34939405677272917,0.6054185538481787,4,0.20036576520974883,0.9364024028245264,3,0.2110715929195375,1.0044158166338,1,0.2857381314821042,0.7367596427852514,2,0.2091747252232168,0.48171339517886735,3,0.22294662565574708,0.7448807890901004,3,0.3013870156587488,0.9873530304373963,4,0.48981307672585006,0.5334420764323684,3,0.8460577777777779,32.5175,82.6282,-33.6337,146600000.0,25.0,1.0
0.3082102422187853,0.9400440178443112,3,0.40203008875376667,0.32795767489062694,4,0.4964298564724776,1.0198187768550742,2,0.43245409992992934,0.9904168206420323,2,0.24797420547873078,0.4138774857465019,3,0.29603005923916664,0.6331279405230541,3,0.2633664481173073,0.8396731715192522,2,0.37032274296882284,0.8899153285784214,1,0.27124615442506517,0.7766466235205158,3,2.562666666666667,49.1232,69.941,-24.3639,253200000.0,25.0,1.0
0.21462269860108485,0.43239379141482814,1,0.4525014365800719,0.8825422008191344,4,0.39355049449764434,0.7789993413440719,4,0.29210435932960593,0.987525421821174,3,0.3296829088262471,0.6092695330082911,2,0.4267207226867524,0.8999196221320593,2,0.3700231058062522,0.30531640637498647,3,0.286732427563946,0.4813322640752232,4,0.4783115577049668,0.6604074049257436,2,4.0,39.262,63.5077,-19.7355,352400000.0,25.0,1.0
0.499605610344969,0.4283927924716104,2,0.22198350814749276,0.965217804801699,3,0.4080837247831177,1.0410075437881035,1,0.4732332126496952,0.5019917716234843,1,0.20554982521839305,0.5566138322379544,3,0.3552887527857959,0.760176396379882,3,0.2559520253164344,0.6464036278598535,4,0.4819217470126569,0.7601066815977797,4,0.39213456999853463,0.8575372895255224,1,2.2857777777777777,46.0583,55.2653,-33.3333,128600000.0,25.0,1.0
0.43436968625639294,0.3022996112628722,1,0.3782676570446142,0.4643858765565784,2,0.40314913915364997,0.797743808462375,1,0.3537532640463846,0.9170600017940493,1,0.31877974717472574,0.8286947082758302,1,0.3938179504788255,0.3543348944575358,4,0.4375121369800815,0.5188949457005756,1,0.29637773326997596,0.36203257353875296,2,0.26163336722701197,0.8317317920110276,1,2.4362222222222223,53.1537,58.3898,-30.3146,196300000.0,25.0,1.0
0.3958591675815456,0.7370233890760899,2,0.48217943846379085,0.6816364123259865,4,0.42906623629497914,0.5074838313568231,2,0.4761776804691026,0.5777467620533143,4,0.2454459583817048,1.0169781074396627,4,0.41945720470373127,0.609869482962503,4,0.2396958174995018,0.58584228748582,4,0.38734409406390685,0.9465593249495516,1,0.479067280108459,0.765598333125703,2,2.7053333333333334,39.3315,65.2628,-17.8778,317400000.0,25.0,1.0
0.23126687042881702,0.37511155313900785,3,0.26998496690186163,0.9784274801728821,3,0.2950327908992071,0.667200991594437,3,0.2855387584099615,0.34846176737643975,4,0.3039727137299889,0.7827258862680947,3,0.21895851290154347,0.45182970058799427,1,0.468200529626684,0.4333453902938881,2,0.42588694133009636,0.47473971669583487,1,0.4778421863472422,0.8446907605127687,1,2.6673333333333336,46.7842,61.8849,-23.7328,300300000.0,25.0,1.0
0.3932444632746268,0.32302091179961157,3,0.37244853566209724,0.5229985769649204,4,0.24524681079968674,0.846690767685484,4,0.22069479235806228,0.6195725389523628,4,0.44706010138215707,0.3224706399838502,2,0.25762270363940426,0.514507734426631,1,0.3052747855663065,0.6667546095008987,4,0.3021963353386466,0.6548505206917877,2,0.43250880242632406,0.6344876782401165,4,2.606,39.8664,76.8587,-25.9563,272700000.0,25.0,1.0
